text	label
소원카드 뭘 써야 하는지 ㅠㅠ 그래도 재밌게 놀았어요 ㅋㅋㅋ	1
낚시 미끼 정도 하면 되겠네요	0
상욕하면서 조립함 상욕상욕	0
가성비 좋고 참 좋네요	1
재구매 2번째 구매네요	1
반품 교환하기 귀찮아 그냥 쓰지만 이제부터 제대로 걸러서 보내세요	0
몸도 간지럽다고 긁네요	0
여름에 잘 어울리기도 하고요	1
그냥 싼 김에 잘 고장 날 것 같아 여러 게 시키긴 햇지만 저처럼 잘 생각하고 사 세여	0
그냥 기존에 쓰던 거 쓸 걸 그랬어요	0
오염이 너무 티가 많이 나네요	0
양 옆에 받혀주는 그런 게 따로 있어서 나중에 필요 없을 때 보관도 용이 할 거 같아 요 딱 침대 밑 사이즈에 들어가서 굉장히 만족해요	1
포장 잘 되잇고 빠른 배송 만족합니다	1
한번 써 볼께 요 촉촉해졌음	1
실망스럽습니다 한 3일 걸어놨는데 이 처지는 뭔가요	0
바람에 고리 부분 떨어짐	0
눈앞이랑 꼬리쪽 사용하려고 샀는데 상당히 불편하네요	0
괜히 주문해서 제대로 안 되는 거 고쳐 쓰게 되네요	0
우리나라 찹쌀떡이 훨씬 맛있어요	0
전에 써봐서 또시켰는데 쫌별로 인거 같아 요 ㅜㅜ 다른데 보다 에센스도 넘 조금 들어 잇고 시트도 그닥	0
신발용으로 구매했어요	1
편리해서 조아효	1
너무 푹신해요	0
효과가 있을지 좀 더 지켜봐야겠네요	0
그냥 비싼 거 시키세요	0
썸네일로 보았을 때는 커 보이고 멋져 보였는데 막상 구매하고 나서 상품을 수령해보니 진짜 작은 거에 요 엄마가 사치였다고 절 혼냈습니다 ㅠ ㅠ	0
계속 먹고 있어요	1
비틀어지지도 않고 손이 벌게 질 정도로 틀을 잡고 씨름을 해요	0
반은 물러서 생과로는 먹기도 그렇고 다시 받은 상품은 썪어서 진동을 하는데 냄세가 너무 화가 나서 전화하니 되려 화르 내시는 판매자ㅠ	0
재구매 3번 시켜먹고 너무 맛있어서 만 원 올랐지만 맛있던 기억에 또 시켜 먹었어요	0
여튼 가격 대비 대 만족	1
가위는 실패네요	0
사이즈 크게 사세요	0
반품하기 그래서 걍 패스합니다	0
별로 차에 두면 더워져서 효과도 없고 너무 무거 움 차에 안 두고 집에 갖고 다니기는 힘듦 겉재질도 두툼해서 너무 더움	0
귀걸이 전체가 다 은 인데 이 가격 임 엄청 저렴하다고 생각해요 ㅋ	1
택배 비닐봉투 뜯어보니 개별로 포장된 마스크 삼십장 박스 포장도 되지 않은 체로와 서 황당하네요	0
포크를 조금 더 튼튼한 걸로 하면 좋을 것 같습니다	1
흠 확실히 알은 진짜 어 마어마하게 크고 딱 보면 맛있어 보이는데 ㅠㅠ	0
테두리 아랫부분이 마감이 날카로워요	0
별 루이고 가격대만큼임	0
금방 고장날 거 같고 환불 배송비 때문에 그냥 둡니다	0
재구매 먹기 편하게 되어 있어요	1
여기가 제일 종류가 많고 예쁜 게 많아서 고르기 힘들었어요 ㅋㅋ	1
맛이 요 재 구매 고객입니다	1
노란색인데 색이 은은한 게 너무 이 뻐요	1
재구매 아이디어 상품이에요	1
너무 예뻐서 또 주문했어요	1
쥬스로 해막는 데 사과가 맛있어요	1
여러 말 하기 싫고 안 좋아요	0
빠뜨린 부속품은 연락드린 지 10시간 만에 택배 도착했어요 ㅋㅋ	1
애들이 잘 마셔서 좋음	1
애들 간식으로 피자 만들어 주니 좋네요	1
예전에 피부과에서 사쓰다가 한 동안 안 썼는데 피부가 요즘 예민해지고 다 뒤집어져서 한동안 세안 후에 리페어 크림만 쓰려고 샀어요	1
애기도 잘 먹고 제가 먹어도 맛나용	1
얇은데 통풍이 영 아니올 시다	0
상품 변질에 대해서도 우려가 됩니다	0
첫 구매 때 감동해서 지인한테도 믿고 선물했는데 두집 다 너무 오래 쪄서 와서 게장이 다 흘러 넘쳤어요 ㅜ	0
실길이가 약간 짧긴 한데 큰 문제될 건 없구요	1
저비닐 깔고 또 천으로 매트커버를 씌울 바엔 안사는 게 맞는 거였음	0
앞으로도 잘 부탁드립니다	1
규격이 틀려 설치하는데 어려움이 있었어요	0
재구매 매번 재구매 입니다	1
재구매 하나 사서 달았다가 좋아서 다시 샀습니다	1
재구매 20일 넘게 기 달린 제품 이라	0
사업 더욱더 번창하세요	1
약간 한 방향이 나 구요	1
부모님 집에 선물했는더 잘 모르겠네요	0
렉 짜고 사이에 올렸는데 갈끔하네요	1
6 8일에 주문했는데 6 12일에 왔네요	0
좀 얇아야 되겠네요	1
배송이 매우 늦습니다	0
역시 죠브 색도 이 쁘고 좋습니다	1
질 좋고 아직도 만족하며 잘 입어요	1
먹는데 잘 먹네요	1
빠른 배송 먹기 편한 포장 부모님께서 좋아하셨어요	1
손이 잘 안 갑니다	0
배송은 빨랐지만 조립 부분도 맞지 않고 아쉽네요	0
온도조절 안 되요 상품 설명과 달라 요 ㅠ	0
재구매 지난번 첫 구매 때 고기 상태 좋고 맛도 좋고 해서 재구매했는데 기름이 너무 많네요	0
얼룩말 하나로 사용 중이었는데 여름 다가와서 하나 더 주문했습니다	1
옷 디자인 및 입었을 때 좋아요	1
지퍼가 금방 고장날 것 같지만 ㅋㅋㅋ 오래 쓰는 거 기대하지 않아서 만족해요	1
너무 마니파인 거는 안지워지고 왠만한 건 다지워져요	1
무농약이라 아이들 먹이는데 믿을 수 있고요	1
흰색 티 하나만 입고 나갈 수는 없을 것 같습니다	0
제품 자체는 맘에 드는 데 색깔 선택을 잘못 한 것 같아요	1
아기가 별로 좋아하지 않네요	0
약하고 고무링도 약하고 선반 틈도 너무 넓고 차라리 돈 좀 주더라도 제대로 된 것으로 들 사시길	0
제품은 상대적으로 저렴한 가격에 우수한 성능이지만 다른 판매점에 비해 조금 비싼 감이 있고 배송비도 일반적으로 다른 곳의 2배였네요	0
다신 주문 안 할 듯	0
그런데 오늘 새 거 뜯었는데 이물질을 발견했어요	0
불규칙한 생리도 안정적으로 되어 가는 것 같아요	1
사각 사각 써지는 거 좋아하시면 비추입니당	0
스파이더맨은 안고 놔주지 않네요	1
실이 풀리네요	0
힘 마리도 없이 이게 뭔가 셒네요	0
한 달 사용하면서 의 자 움직임 소리가 줄긴 하였으나	0
받자마자 냄새는 안 나지만 커버를 세탁하여 다시 장착 그 과정이 생각보다 힘들었지만 잠을 잘자고 있어요	1
해야 하나 올리기가 삐걱삐걱 거리면서 잘 안 잠기더라구 여 베개 넣고 안 잠기면 반품해야지 했는데 다행히 잠기긴 하네여	0
사용하면서 가려움이 진정되는 듯 합니다	1
배송이 너무 늦어서 불만족입니다 ㅠ	0
나머지 하나는 입었을 때 착용감은 편해요	0
3 4개 물건 올려놓으니 흔들 거려요	0
잘 맞고 재질도 좋고 좋아용	1
재구매의사도 없네요	0
용량이 너무 작고 이미지에 속은 느낌	0
안의 메쉬 부분 바느질 부분은 뜯어내기도 했네요	0
너무 시원해서 만족 또 만족합니다	1
카렌더 모양과 상품질이 다른 것 같습니다	0
연어는 적어요	0
근데 에 컹 없인 좀 더워요	1
배솟 빠르고 좋네용 ㅋ	1
항상 쓰던 거에요	1
도대체 확인도 안하고 발송하는지	0
재구매 오랫동안 이용했으나 콜라겐 함유량	0
공용으로 다른 사람들 다 쓰던 거 찝찝해서 사서 쓰는 건데 ㅋㅋ 싼 게 비지 떡이라고	0
빠른 배송에 크기도 적당	1
생각보다 많이 무겁네요	0
사이즈 크고 아주 맘에 들어요	1
알콜 솜도 넉넉하고 포장도 고급져요	1
이미 재대로 상품이 좋아요	1
오래 서서 타는 거 힘들어 하네요	1
좀 속상하네요 ㅜㅜㅜ	0
휴지 뽑을 때 마다 두껑이 그냥 막 열리네요	0
묶음배송이라 반품도 안 되고 사이즈 안 맞아 반품할려는데 자기들 기 같이 묶어 배송해 놓고 포장 풀었다고 안 된다고 사용도 안 했는데 괜히 돈만 날림 한두 푼도 아니고	0
후회 맛은 나쁘지 않지만 고기 고명 따로 만들어 먹어야 될 듯 암튼 비추	0
부모님 댁에 보내드렸습니다 가볍게 청소하실 때 쓰시라고 보내드렸어요	1
신선식품인데도 배송이 일단 좀 느렸고 그렇게 맛있지도 않고 후라이팬에 구워보기도 하고 에어프라이어에도 구워보기도 했지만 그냥 그랬습니다	0
비행기 타기 전엔 받긴 했지만 직원 실수로 인해 미배송 되었다는 사실이 아찔했습니다	0
55 반도 안 됩니다	0
사용해보니 문제 없이 스팀 잘 나오고 무엇보다 눕혀서 쓸 수 있는 게 장점인 것 같아요	1
바닥 부분이 얇아서 깔창 깔아 신었어요	0
가 방 하나를 실하나로 짜긴 무리네요 ㅠ	1
안 놀아요	0
담엔 삼각만 살까봐요 ㅠ 불편해서 손이 잘 안 가네요	0
광폭 수납장이라 역시 다용도로 많이 수납되고 이 수납장 안 샀음 어쩔펀 했는지 너무 탁월한 선택의 수납자이었음을 다시 한번 알립니다	1
배송도 빠르고 퀄리티 좋아요	1
국물로 무게를 채운 듯 ㅠㅠ	0
촉촉함 그 이상이에요	1
먼저 구매한 쓰레기통이 아직 안 와서 사용 못해봤지만 제품은 깔끔하네요	1
배송이 너무 늦네요	0
1 2일 정도 말리면서 구이 먹을 예정입니다	1
예쁘고 고급 지네요 ㅎ	1
딸 아이가 24개월인 뎅 10키로 조금 넘어서 요 아기띠하긴 좀 그래서 구입 햇어요	1
2 인데도 자르믄 데 뻐 거움 도구가 필요햇	0
간도 전혀 안 되 있고 짜증제되로네요	0
편하게 힐링하고 갑니다	1
퀄리티가 너무 별로 이 고 하자 많은 상품을 보내주셨네요	0
아이가 너무 만족하고 구성도 좋네요	1
생각보다 진짜 커요	1
튼튼하고 딱 맞아서 좋아요	1
재구매 2번째 구매 인데요	0
배송 기사분과 상담직원분이랑 친절하게 잘 해주셨구요	1
달바 세럼도 쓰고 있어서 기대하고 팩트도 주문했는데 저한테는 그 닥별루에 요 바르고 나땡긴 기도 하고 한 번 사용하고 안 하고 있어요	0
과대 광고라고 봅니다	0
호주 유심 신청했으나 태국 유심이 왔습니다	0
귀걸이도 이쁘구요	1
저가 중국산 고대로 파는 거	0
시켰는데 마지막 이 되었군요	0
아이도 조금 씩 잘 먹어요	1
그런데 서랍이 잘 안 열리고 안 닫혀요	1
망설이지 말고 주문하세요	1
흰색 양말 파랗게 물들어 짜증 하루 신고 빨았네요	0
그거 빼고는 품질과 배송 모두 만족합니다	1
몇일 되지 않아 잘 모르지만 열감은 현저히 줄어들었어요	1
사용 시 냄새가 없어서 좋아요	1
또 주문해야겠네요	1
큰 공은 너무 무거워 못 치지만 배드민턴원 없이 치구 있어요	1
엄지 발가락이 구멍이나 얼마 신지 못하고 교체 했어요	1
너무 깨끗해요	1
재구매 액 정 불량 있었어요	0
배송 오류에 의 한 불편 및 문제 해결을 소비자가 알하서 하라함	0
맛도 괜찮고 과일이랑 곁들여 먹음 맛있어요	1
보니 약간 오염된 부분이 보이네요	0
배송은 빠른 편이네요	0
느린 배송에 제품도 가격에 비해 제질도 그렿게 좋은지 모르겠음	0
친구랑 잘 썼어요 ㅎ ㅎ	1
여름 동안 사용하고 정리하는데 파이프에 녹물이 가득합니다	0
믿고 써봐 여 아직 써보지 않았지만 상품평을 믿고 써봅니다	1
세면대에 안정적으로 고정이 되지 않아 불안합니다	0
길이감에 비해 머리를 많이 홀드할 수 있믄 두께는 깊이 감 아니에요	0
재구매 주기적으로 사먹어 용다들 조아하세요	1
바를 때도 손이 끈적끈적 하고요 차라리 스틱형으로 출시되면 바르기가 한결 편할 것 같아요	1
배송 빠르고 사이즈는 정 사이즈 구요	1
쫌 그러네요 ㅎㅎ	0
재구매 일단 맛이 너무 좋구 아이들이 좋아해요	1
재구매 제 꺼 먹다가 남자친구도 사 줬어요	1
귀찮아서 그냥 먹고 있어요	0
7개월 된 아기에겐 못 쓰는 건가요	0
달달하니 맛있었어요	1
생각보다 물건이 좋습니다	1
6개월 프렌치 불독이 먹기에는 알이 넘작고 잘 안 먹네요ㅠ	0
바지락에 뻘통이 너무 많아서 바지락 술 찜 만들었는데 온통 진흙탕이었습니다	0
엄마 선물 드렸는데 잘 쓰고 계신다니	1
옵티멈 제조사니 믿을 만 일단 난 강 추 계속 이용하겠습니다	1
싼 맛에 반품 안 하고 씁니다	0
사용설명서도 없고 건전지 넣을 때 앞쪽으로 넣어서 불이 안 들어와서 근처에서 다시 사서 반품 신청했는데 다른 것 보고 뒤쪽으로 열어서 넣어보니 되더라고요	0
맛이 그저 그래요 노력해서 겨우 겨우 먹어요	0
기대 이상이며 아주 훌륭합니다	1
정말 편하고 좋아요	1
한 독몰에서 보낸 문자보고 유통기간 임박한 걸 알았네요	0
효과는 보고 다시 재구매하려 합니다	1
환불하려니 5000원 공제되면 환불 받는 금액도 적어서 그냥 옷장에 뒸어요	0
원단이 아주 얇아 요 후들 후들 금방 찢어질 거 같네요 ㅠ	0
마스크 괜찮아요 ㅎㅎ	1
어버이날 선물로 최고예요	1
언제 오는 지 네이버톡으로 연락했지만 응답도 없네요 ㅠㅠ	0
싸고 ㅎㅎ	1
다 부서져서 오지 않은 게 다행인가요	0
색이 너무 사진과 다르지만 싼 맛에 질입을 게여	0
원단만 아이들을 위해서 순면으로 만든다면 더 좋을 듯해요	1
악 너무 하네요	0
요리 중 내려 놓으면 바닥에 닿 지도 않고 너무 좋아요	1
써보는데 짧은 시간에 많은 거는 알지 못하지만 속 건조 없어서 일단 만족합니다	1
정 사이즈 입니다 ㅋㅋ	1
어제 점심 때 시켰는데 오늘 아침에 와서 깜짝 놀랬어요 ㅋㅋㅋ	1
음 포장지 안에 머리카락이 있네요	0
자주 마실 것 같네요	1
수납돚 좋아용 마니파세요	1
아다리가 안 맞아서 공간이 좀 생기네요	0
아직 써보진 않았고 출산 준비로 구입했습니다	1
단거리 이용 시 전기차 보다는 가솔린으로 여기 꽤 불친절 비오는 날은 이 렌터카 이용하지 마세요	0
오 맛나요	1
그리고 뒷면은 그냥 합판이네요	0
재구매 저렴해서 계속 주문해서 사용하는데요	0
전에 철물점에서 비싸게 주고 샀었는데 훨씬 저렴하네요	1
다음에 다른 향들도 구매하게 될 것 같아요 ㅎㅎ	1
비추 짱짱할 것 같아 샀는데 약해요	0
멈추지 않음	0
안 달 다ㅜㅜ 두망태사서 한 망태를 해 먹엇는데 단맛 나는 건 4분의 1도 안댄 다 ㅜㅜ 돈 아깝다	0
가볍고 아이들이 사용하기에 딱 좋아요	1
뭔가 좀 짭 같은 느낌인데 이거찐 맞나요	0
살짝 무겁지만 디자인도 예쁘고 실용적이예요	1
다음부턴 다른 택배를 이용해주세요	0
수술 부위에 붙히려 고샀는데 효과 봤으면 좋겠네요	1
서랍은 없는 게 나았을 것 같음	0
포장만 봐도 신선한 게 느껴집니다	1
찬물에 해동하고 버터 발라 구웠는데 맛있었어요	1
너무 고급스럽고 예뻐요	1
식재료 모두 깔끔하게 진공포장되어 와서 만족스런 한 끼 였습니다	1
양 많아 요 잘 쓸게요 배송 빨라요 잘 쓸게요 배송 빨라요 아직 못 써봤는데 잘 쓸게요 배송 빨라요	1
얇아서 손이 아파요	0
업소에서 사용할려고 처음	1
색상이나 사용 감 대체로 만족합니다	1
쫙 다 폈는데도 폭이 좁네요	0
만족하는 상품입니다	1
팬티라이너는 처음	1
완전 꽝입니다	0
재구매 최소 2개는 있어야 번갈아 씌울 수 있어 재주문해요	1
늦어져도 괜찮은 제품으로 보내주실 줄 알고 믿고 기다렸는데 실망했어요	0
그거 제외하고는 좋아요	1
사이즈도 딱 원하던 거고 요 ㅎ 재구매 당장 합니다	1
17 900원 20팩 1팩당 895원	0
한쪽만 너무 불편합니딘 사이즈도 교환했고 구멍도 뚫어 봣지만 한 쫍만 흘러내립니다 ㅠ	0
이 정도 느낌이네요	0
카페 매장 안에서 쓰려고 구입했어요	1
잘 사용 중 입 능 다	1
견고하고 튼튼하고 너무 예쁘네요	1
가 성비 짱	1
생각보다는 소리가 커요	1
와 넘이쁘고 가격 대비 괜찮아요	1
실제 받아보니 핑크색이 너무 촌스런 느낌이 큽니다	0
많이 쓰는 손에 닿아 있다	1
가격도 저렴하고 양키캔들 자체는 괜찮았지만 같이 온 캔들워머에서 전기만 연결하면 전기 오르는 소리가 계속 나네요	0
얊은 데 잘 찢어져요	0
유리용기라고 해서 주문했는데 유리가 아니라서 황당했습니다	0
출산 준비로 구매했습니다	1
국내산 콩으로 만들었다고 해서 주문했는데 국수만 삶아서 콩 물과 함께 먹으니 아주 훌륭한 콩국수가 되네요	1
재구매 주황색 다 쓰고 재구매 색도 너무 이쁘고 필기더 잘 되고 가격 대비 조아요	1
부드럽고 흘러 내리지 않고 꽊 조이지지도 않고	0
시원하고 편해요	1
여더럼 용으로 너무 굵어요	0
가성비는 좋은 것 같기도 하고 한데 상품은 가격만큼입니다 ㅜㅜ	0
일하면서 물 대신 마시는 데 티백 하나 만들어가면 하루 종일 잘 우러납니 다 맛있어요	1
살수율 빼곤 만점입니다	1
30 랑 10 연결해서 쓰고 있는데 휘어져요	0
하단 부분도 지퍼로 열고 닫아서 시 크릿 수납공간 역할을 하는 점이 좋습니다	1
그래도 가성비가 좋다고는 생각해요	0
뭐 나름 나쁘디 않은데 싼 마이남	0
믿고 쓰는 제품이라 치약 도 구매했어요	1
아주 가볍고 좋습니다	1
배송도 다음 날 바로 도착했구 포장도 잘 되어서 와서 좋았습니다	1
가격도 괜찮은 듯해요	1
했는데 진짜 찌 그러져 왔네요	0
한 입 먹더니 고개 돌리고 안 먹어요	0
주문하고 물품받기까지 좀 걸렸는데 전자렌지 좋아요	1
열을 가하지 않은 생즙이라 하는데 맛은 다 천차만별인 거 같아요	1
배송 빠르고 설치 편해요	1
에어프라이어를 처음	1
가격이 저렴한 편이라 혹시 깨지더라도 교체하기는 부담이 덜 하겠어요	1
제품 상판 스크레치가 많아요	0
저는 240신어서 235 시컸더니 너무 컸어요	0
개판 이네 전화 받는 여자 사장 인 거 같은데 사장 똑 바로 해라 비린내 엄청 나네	0
한번 쓰고 안 쓰고 있어요	0
대충 신길려 구요	1
별로 화면은 잘 보이는데 정확히 귓 속을 찾기가 쉽지 않네요	0
훨씬 개운하고 맛나요	1
파는 반찬 아닌 맛이라 재구매합니다	1
배송도 빠르고 가격도 다른데 보다 비교적 저렴해서 매우 만족합니다 ㅠㅠ	1
체인이 안 들어간 아트가 없을 정도로 다양한 아트를 할 수 있어 체인을 좋아라 합니다	1
얼음이 다 녹아서 도착됐다네요 어버이날 시댁 선물이었는데	0
불편해 요 젓가락질 하기가 영 불편	0
다만 이불패드 앞면이 너무 거칠어서 비추입니다	0
마스크 약품 냄새 나 요 다 버렷음	0
재구매 너무 많이 이어서 상한 것도 있었네요	0
가짜 티가 팍팍나네요	0
아이들이 욕조에서 물놀이 할 때 가끔씩 넣어주려고 삿어요	1
소소하니 괜찮아요 ㅠ	1
붙여 바야 알겠네요 ㅎㅋㅎ	0
재구매 피부가 많이 건조해서 자주 씁니다	1
싼값에 그냥 쓰는 거에요	0
커메라 상하좌우 반전되어 나와서 조절이 너무 힘들어요	0
박스와 개량컵이 합쳐진 상품이라고 했는데 커피만 왔네요	0
뿌리면 떡지거나 하진 않지만 제일 중요한 건 향이라서 좀 아쉽네요 ㅠ	0
재구매 저렴한 음료을 구매하면 차액은 사용이 안 됩니다	0
착용 감이 확실히 좋네요	1
단단한 거로 보내주셔서 만족합니다	1
최대한 비슷한 색감으로 찍었습니다	1
쓰던 향이라 좋아요	1
정성스럽게 포장해 주셔서 좋은 선물이 될 거 같습니다	1
다 까진 해먹보내구 유선상으로 전화 준다더니 전화도 없구 참 나	0
제가 쓰던 제품이라 품질은 알고 주문한 거여서 가격은 저렴하니 괜찮아요	1
고만고만 합니다	0
생각보다 작아 요 ㅜㅜ 사이즈 확인 못했나 봐요 글씨체는 귀여워요	1
물건을 잘못 보내셨어요	0
전화를 아무리 해도 통화가 되지 않이 이곳에 남깁다	0
ㅠㅠ 어깨끈이 자꾸 풀리네요	0
그렇게 효율적이진 않아요	0
케이스도 딱 가격만큼입니다	0
손잡이가 있으니 가 탱글 티져보다 편하구 디자인도 너무 화려해서 집에서 쓰기에 만족감이 엄청납니다	1
재구매 항상 저렴한 가격에 잘 쓰고 잇어요	1
맛있게 잘 먹겠습니다	1
여기저기 선물하기도 좋아요	1
지금 회보라	1
배송 빠르고 사이즈 작아서 원룸용으로 좋네요	1
몸에 착 붙으면서도 눌리는 게 없어야 하는데 사이즈가 에러에 요 사이즈 설명도 제대로 안 되어 있고 ㅠㅠ	0
착색이 되어서 어찌해야 할지 고민이네요	0
매우 실망입니다 ㅠㅠ	0
예쁜데 신발안에 정리 안 된 실밥이 가득 애기가 신을 껀 데 어쩔	0
잘 검수하셔야 할 것 같아요	0
방콕 갈 때 빌림ㅎㅎ 일본 갓을 때 잘 터지길래 또 빌렸다가 아휴	0
재구매 박스를 너무 험하게 다루신 것 같아요	0
이 향은 좋아요	1
40대 중반 아줌마인데 꾸준히 살 만큼 만족하네요	1
깨져서 왔지만 귀차나서 걍쓸게요	0
매우 배송 속도도 ㅠ 빠릅니다	1
원한 모양은 아니지만 시간이 없는 관계로 그냥 씁니다	0
다 썩었어요	0
설명서에 조립하는 방법도 잘 적혀 있어 조립하기 편했어요	1
와인 컬러 너무 이 뻐요 사이즈도 한 치수 작게 심청했는데도 불구하고 너무 편하네요	1
아직 아써봤지만 믿음	1
아침에도 조금 더 개운한 것 같아요	1
원래 새나요	0
정말 이건 인 내심에 한계를 느끼네요	0
잘 쓰는 것 같아 기 뻐요 처음	1
일단 배송은 겁나게 느려 터지고 엘베가 없다고 개당 2만원씩 받으시고 짐 2번 날르는데 2만원이라 참 어처구니가 없네요	0
모자가 이 쁘고 마음에 들어요	1
불량 상품을 보내주셨어요	0
재구매는 안 해야겠음	0
엄청 클 줄 알았는데 사이즈가 생각보다 작아 요 아직 충전 안 해봤지만 작아서 좋네요	1
타사 보다 완전 저렴하고 예뻐요 아는 언니가 예쁘다 해서 선물도 했어요	0
돌고래를 보지 못해서 아쉬웠지만 즐거운 시간 보내고 왔어요	1
첨에는 오 햇는데 시간이 지날수록 효과는 모르겟네요	0
그립톡과 케이스 조화땜에 산 건데 그립 톡을 못 쓰네요	0
기다리던 돌솥이에 요 누룽지 먹고 싶어 구매했어요	1
일단 잘 써봅니다	0
일주일 정도 사용했는데 순한 듯 조금 덜 가려운 듯 합니다	1
구매해서 돼지 곱창 돌려먹었어요 ㅎ	1
전 인 조대리석인 줄ㅜㅜ 와서 보니 생각보다 견고하지 않네요ㅜㅜ 반품하기 싫어서 그냥 쓸랍니다	0
정말 오래 기다렸디만 이쁘네요	1
딱 물지도 못하고 아무리 꽉 조여도 불안정해서 조금씩 밀리네요	0
정 사이즈보다 너무 크고 발에 살이 없는 아인 사이즈 작은 걸로 사에요	0
말 그대로 그냥 그래요	0
반품해주신다고 하는데 본사와 답변도 느리고 이 주 기다리다가 버리고 나니까 반품 해준다고 하는데 황당합니다	0
막 쓰기엔 딱 가성비 좋아서 하자 있음	0
어깨에서 자꾸 미 끌어져서 어깨에 매기가 너무 불편합니다	0
무난하지 싶습니다	0
믿고 사는 타미 힐피거라 사이즈도 설명주신대로 사니 딱 맞네요	1
지금 9 900원이네요	0
패드가 얇아 요 ㅋㅋ 아직 써보기 전인데 흡수력이 샘플처럼 뽀송 뽀송하면 좋겠어요	1
친 정 아빠가 기관지가 약하셔서 꾸준히 드시라고 또 구매했어용	1
재구매 한번 써보고 재구매 합니다	1
라 배 챠 닐 낟 랴 니 알 뤼 알 저 이 아 잌 ㅎ ㅎ	1
와이프가 넘 좋아하네요	1
생각보다 가죽도 끈끈하고 튼튼한 게 품질은 만족하네요	1
딱 좋습 닏 맘에 들어요	1
기스 엄청 많음	0
제가 큰맘 먹고 주문했는데 제가 화장을 잘못하는 건지 내가 광고에 속은 건지 화장이 무척 밀립니다	0
도저히 쓸 수가 없어요	0
완성품이 너무 이뻐요	1
세척만 빼면 다 좋아요	1
늘 쓰던 거 추가 주문함	1
냄새나서 몇 입 먹고 남편이랑 다 버렸네요	0
카페 이런 덴 좋은 향기 디퓨저 어디서들 구매하는지	0
배송도 좋고 잘 입을께요 ㅎㅎ	1
과자 대용으로 먹어도 맛있구요	1
하지만 판매자 피드백은 빠른 편이네요	0
정리하려고 샀는데 진작 살 걸 그랬어요	1
속도는 올라갔는데 손실률을 못 잡아줌 결국 끊김	0
별로에 요 ㅜㅜㅜ 잘 안 붙음	0
새콤달콤하니 맛도 좋고 변도 잘 보는 듯합니다	1
너무 가볍고 헐거워요	0
그냥 센타에 돈 주고 할 껄ㅠ	0
마음에 들기는 한데요	1
밥에 잘 비벼 먹고 있어요	1
조카 선물용으로 구입했어요	1
앞꿈치 패드가 비오는 날 붙이고 외출하니 떨어져 버렸네요	0
일단 케리어에 안 붙어요	0
구입을 후 회합니다	0
또 사고 싶네요	1
태극 모양인 줄 알았는데 아니네요	1
푹신푹신하고 좋은데 적응 기간은 약간 필요할 듯 해요	1
귀 하나도 안 파지 고 아이폰은 카메라 기능 쓸 수도 없어요	0
구매 후 코드 바로 옴 게임도 잼 남 굳	1
오배송으로 다른 색이 왔지만 잘 처리해 주셨습니다	1
재구매 넘 얕아요	0
아이들이 좋아하네요	1
엄청 따뜻합니다	1
음 너무 부실한 압축봉이라 원래 용도 대로 쓸 수 있나 걱정 중입니다	0
푹신푹신해서 촉감이 좋긴 한데 이 상하게 목이 더 아파 졋어요 ㅠ	0
가격이 많이 올랐으나 구입했네요	1
해감을 해도 계속 모래가 나오는데 이런 걸 보내주시네요	0
많이 많이 주문하고 싶어요	1
항상 쓰고 있습니다	1
14 씩 커버리면 어쩌자는 약간씩만 커야 하는데 간신히 꼈네요	0
부러진 거 빼고는 좋아여	0
다음부턴 현지 공항에서 살껍니다	0
타이유식 대 간이 세요	0
킹 블랙타이거 형님이 진리십니다	1
배송기간은 평범했음	0
쇳물자국 나 있고 별로네요	0
착한 가격에 걍 쓰겠습니다	0
맛도 보장합니다	1
이쁘게 잘 쓰겠습니다	1
근데 너무 세게 뛰어서 그런지 실이 조금씩 튀어나오네요	0
판매하지 않는 것이 좋을 듯하네요	0
자작채비하려고 구매했습니다	1
아직 입혀 보진 않았지만 ㅎ	1
생각 만큼 성능 좋음	1
업 라이트 피아노에 사이즈가 딱 맞아요	1
상품은 빨리 배송되어서 괜찮았는데 녹색을 시켰는데 다른 색으로 배송되었네요	0
후라입 샌자주 갈고잇어요	0
의전용 프리미엄 샀는데 용 너무 싸보여요 ㅜㅜ 그닥 크기만 하고 좋은 지 모르겠어요	0
디자인이나 배송은 빠르고 좋았는데 건전지나 콘센트 꽂아서 사용해야 한다는 점에서 좀 불편합니다	0
제품 깔끔하고 전구는 따로 구매하면 되겠습니다 고 맙 습 니 다	1
그냥 싼 맛에 쓴다고는 하지만 누가 보면 중고 재품이라 그래도 믿을 것 같아요	0
디자인도 고급스럽고 시원해요	1
맨날 손잡이 쪽 수도꼭지 쪽에서 새는 것만 쓰다가 처음으로 양쪽 다 멀쩡한 거 써봤네요	1
만족합니디 재 구매 마음 있어요	1
굿 입금하고 바로 옵니다	1
잘 만들어진 약통입니다	1
모자가 꽤 큰데 불편하지는 않습니다	1
먼지가 좀 많이 붙긴 하는데 버핑은 잘 되네요	1
사람들이 써보고 알아야 할 텐데 비싸야 좋다라는 인식이 사라집니다	1
담에 주문할 때는 골드팩 주문해야겠네요	1
걷기 기기 할 때 잘 쓸게요ㅎㅎ	1
기존 핸들 그립이 찢어져서 새로 구입하여 장착 하였습니다	1
다 좋은데 장어만 실패	0
지 아요조아요조아요이쁨	1
반품도 귀찮아서 그냥 몇 번 쓰다 버릴 렵니다	0
