text	label
포스터가 더 무서워 ㅜㅜ	0
너무 빨리 끝나서 아쉬워요 ㅜ ㅜ	1
정말 어른용 애니메이션 근대 평점이 왜 이따구인지는 잘 모르겠다	1
그래도 심형래의 디 워보다는 우수함	0
내용이 잔잔하면서 너무 슬픔 ㅠㅠ	1
레전드임 진짜 지금도 생생히 기억함 돠	1
꾸미지 않고 자연스러운 일상의 영화 음악들도 참 좋았다	1
황우석 사건을 보고 충격만 받았지 밀고인의 현실과 언론의 통제와 탄압에 대해선 생각해보지 못 하였는데 이 영화를 보고 언론 통제와 탄압 밀고인의 신변 보호의 중요성에 대해 다시 생각할 수 있는 기회가 되었다	1
정은지는 연기 천재다	1
그리고 감독 도요	1
주말 7시에 극장 전체 관객이 4명인 최악의 영화	0
역대 최고의 영화 꼭 보세요	1
진짜 유쾌하다	1
초반 구성에 비해 갈수록 막 나가는 게 만들기 싫었나 하는 생각까지 들 정도 전개가 많이 아쉬움	0
살다 살다 이런 쓰레기 영화는 첨보네	0
제일 좋아하는 드라마	1
캐릭터 돌려막기	0
0점 없어서 1점 줄게 영화관에서 영화보다가 나간 적은 첨이다	0
소심해도 너무 소심함	0
결말이 점수 다 깎아놨다	0
시원한 화면	1
수련회 때 케이블로 봤는데 너무 졸면서 봐서 기 억이 않난다	0
꼭 봐용 ㅋㅋㅋ 참신함 ㅋㅋㅋ	1
미국의 드라마를 다크엔젤을 빼 놓고 말 할 수 있을까	1
조온나게 잼 없다	0
홍콩에는 작가가 없다	0
내가 볼 땐 무간도 1 3이 진국이다	1
진짜 거짓말 안 하고 오전 나 짜증나 고 싶으면 보세요	0
겨울 크리스마스에 정말 딱인 영화다	1
난 정말 재밌게 봤는데 예쁜 여배우들 총집합에 스토리도 괜찮았고	1
오 나가사와 마사미	1
롤렌드 에 머리히 영화가 그럼 그렇지	0
배우들도 인기 없고 내용도 가족이 보기 좋지 않은 내용 너무 재미없음	0
쭝국영화 유덕화 다 좋아하는데 이건 실망이네	0
최근에 본 반전 영화들 중에선 이게 최고인 듯	1
주인공 보다 적의 무술 실력이 더 쌤 대충 무슨 영화 인지 아시겠졍	0
제목이 푸른 소금이지	0
내생의 최고의 영화 6번 봄	1
봤었는데 그 이후로 가족들 모두 팬이 됐었다지 지금은 우리 가족들과의 추억이 된 영화 베스트에 올라가 신 분처럼 정말 몇 백 번 보게 됩니다	1
역시 그저 그런 홍콩 영화	0
신선한 공포감의 시도는 좋았으나 너무너무 지루함	0
마지막 테러범 소탕할 때만 재밌다	0
짧은 내용을 길게 잘 뽑아서 여운이 남는 영화	1
우정과 사랑의 감정을 잘 그렸고 병만이 횽 연기에 감탄하며 봤습니다	1
역대급 쓰레기 심형래 영화 퀄리티다	0
후반부엔 누가 진우과 진혼지	0
다시는 서울에서 찍지 마라	0
최고의 표현력 광기를 이렇게 리얼하게 포착한 영화는 없다	1
이 거 하나만 물어보자 왜 만들었냐	0
자연으로 돌아가라고 산에다가 노인 버리고 오는 스토리 를 만드신 건 아닌 건 알겠는데 아무리 봐도 인간과 자연의 관계는 어디서 찾아야 할치를 모르겠네요	0
주인공 일행은 자기들이 선이라고 떼를 쓰는 어리 광쟁이들에 불과하다	0
최고 화질 멋진 영상 곧 나오는 기대 됩니다	1
박신혜 라 쓰고 팔방미인이라 읽는다	1
아이와 함께 보기 좋네요	1
한 아이 그 이상의 아빠라면 100 공감	1
스토리 액션 굿	1
메리다 보고 이거 봐서 그런지 그래픽이 20세기급 처음에 보고 무슨 감정 없어진 줄 암 표정 변화가 없는 것 같음	0
여자 주인공은 예쁜데 잠깐 나오고 전체적으로는 좋은 내용이지만 세부적인 내용들이 많이 과장되어서 결론은 중딩용	0
현실적인 어려움들을 극복하고 결국 해피엔딩을 맞이하는 모습이 인상적이었다	1
1점 준 것 중에 한국영화는 10 점주는 창 있네	0
살려달라고 우는데 ㅠ 불쌍해	0
신만이 이 영화를 용서할 수 있다	0
여주인공은 맘에 드는데	0
아직 결혼도 안 한 사람이지만 뭔가 크게 공감될 만 하달까요	1
결국 목사는 용 서해서 안 죽였단 건가	0
올해 본 영화 중에 최고였어요	1
옛날 영화는 더 이 전 영화도 많이 봤지만 연출은 개성이라 쳐줘도 구성부터가 너무 어설프다	0
내가 살면서 쓴 시간 중 제일 아까운 시간	0
저도 모험을 좋아하는데	1
진짜 동호연기는 빼놓을 수 없음	1
역대 레이싱 영화 중 스피드 감 떨어지고 박진감이 떨어지는 영화인 듯	0
영화가 어떻고 저 떻고 따지고 싶지 않다	1
유전무죄 무전 유죄를 피부로 느꼈습니다	1
별 하나도 아까 움 애니로 보세요	0
헐 재밌었는데 평점 왜 이래 ㅋ 소재 랑 연출 다 독특해서 너무 좋은데 ㅋㅋ	1
왜 이런 수작이 평점이 요거밖에 안 되나 안타까울 뿐이네요	1
평점 조절합니다	0
오랜만에 독특한 영화를 봤다	1
여러 가지 버젼이 있어 보는 매니아적 보는 재미도 있고 의 전설이라고 부르기에 충분하다	1
이 영화 뭔 내용 임 내용 좀	0
87년 천녀 유혼의 반도 못 따라간다	0
빌 나이의 코믹 연기와 사랑스러운 에 밀리 블런트와 성인 연기자가 된 론만으로도	1
전주영화제 상영 당시 도 중 나가고 싶던 졸작 차라리 3류 일일드라마를 보는 편이 유익할 듯	0
정말로 저런 케릭터는 없었다	0
진실을 알려달라	0
내 스타일은 아닌 거 같다	0
정말 재미있네 일단 주인공 회장 살인마 세 명은 연기 잘한 다 멋졌어 그리고 충격적인 반전까지 정말 스릴 있네 내가 웬만하면 영화에 집중 못하는 성격인데 이건 끝까지 쉴 틈 없이 보게 되네	1
스토리 지루 짜증 발연기 대 박 대체 이 느므 드라마를 왜 연장한 거라니	0
책으로도 읽고 영화로도 봤는데 이 정도면 훌륭하진 않아도 좋은 영화라고 생각한다	1
내용 진짜 뻔한데 볼만함	1
제목 속에 답이 있네요	0
이 영화보다는 버킷 리스트가 좀 더 와 닿음	0
후 이런 영화 왜 만드는 거야	0
중국산 짝퉁 영화가 뭐가 좋다고 추천하냐	0
서 하준은 참 작품 운이 없나 봐요	0
최악의 로맨틱 코미디에서만 생길 수 있는 일	0
평점 좀 깎아야겠다	0
시간이 지나도 참 좋은 영화	1
유치의 끝자락 ㅋㅋ 어린이동화ㅋㅋㅋ	0
중고 피시 하드 디스크 메모리카드는 확실하게 포맷을 하고 팔아야 한다는 교훈	0
내 평가가 가장 옳다 쓰레기 작품	0
그래서 무슨 이야기를 하자는 건가	0
사미자의 첫 무협 영화	1
카메라 색감 다 좋은데 내용은	0
글 쎼다 잘 ㅋㅋ	0
완전 병맛 스토리	0
리뷰만 보고 재밌을 줄 알아서 봤는데 개시 시ㅋ 중국 영화는 볼 게 못 되 ㅋ	0
아이러니한 상황들의 황망한 도 출점	0
범죄자 집단 프로그램 대표적으로 킬러조	0
총싸움도 별 볼일 없더라	0
더럽게 재미없음 은 혜짱 얼굴도 많이 변했고 ㅠㅠ	0
악평하고 싶지는 않다	0
코메디보는 것 같네요	0
기대보다 꽤 재밌게 본 영화 여주 이 쁜 것도 한 몫하는 듯	1
비무장지대에 물소가 나오고 이게 뭔짓인지 ㅋㅋ 그냥 막장이다	0
공정영화 심의위원회에서 페어 필름 공정영화 마크를 획득 한 국내 최초 영화인가	1
결말이 인상적이었던 영화	1
모든 것을 걸고서 싸우는 자	1
같은 감독임	1
순간 7광구의 악몽이 떠 올랐다 ㅋㅋ	0
장담하는 데 이 영화 팔점이 상준 애들은 알바 아니면 초중딩이거나 수준이 초중딩 인 사람들이다	0
평점 참 의문스럽네요	0
저예산이라 그런지 스토리는 좀 아쉬울 따름 베드신도 많지는 않았만 짧지 않아 괜찮았음	0
숀 코넬리와 캐서린 제타 존스의 매력적인 영화	1
주인공 야 저 새끼들 왜 싸우냐	0
문제 풀면 왜 이런 일을 저질렀는지 알려준다면서 끝까지 알려주지도 않는다	0
10점 분명히 지금까지 본 그 어떤 영화도 이 영화보다 희노 애락애오욕을 잘 표현한 영화는 없었다	1
이 선균의 코멩멩이 소리 진짜 짜증난다	0
블레어 윗치 같은 1인칭 시점의 영화가 있다면 이 영화는 거기에 소스를 더한 거 같다	1
가장 중요한 히 무라 켄신의 싱크율이 놀랍다	1
돌아 오지 않을 고 3이여 다시 한 번만	1
장진 이젠 정말 한 물 갔구나	0
보고 또 보고 또 봐도 이런 영화의 감동은 더 없을 듯 볼 때마다 폭풍 눈물 볼 때마다 폭풍 웃음 이런 영화가 명작이지요	1
유치하다 그런데 잼 있다	1
인과응 보 라는 말 한마디로 모든 장면이 이해되고 평가 가능한 영화	0
코메디가 웃기면 되는 거지	1
유선에서 하길래 봤는데 참 재미없다	0
드라마는 유치하구 굉장히 지루하던 데	0
참 알바들 대단하셔 좀 더 긴장과 좀 더 집중력 있게 만들 수 있었을 영환거 같은데	0
나는 10점 준다	1
주제가 도 귀에 감기네요	1
나름 좋았다	1
반지의 제왕은 원작이 좋기 때문에 멋진 작품이 된 것이 다가 아니다	1
경찰 형사들은 귀찮아하고 기다리라는 말만 던대는 무능력함은 후진국 대한민국의 실체다	1
무엇을 의도했든 아무 것도 성취하지 못했다	0
성지순례 중 말 그대로 사이 영급 방어율을 기록하고 있군	1
이보다 약 빤 영화가 있을 수 있을까 ㅋㅋ 어마어마한 변태 영화	1
흠잡을 데가 없는 영화인데 전문가분들 너무 하시네	1
진부하기도 하고 90년대를 잘 표현한 건지도 모르겠고	0
이 딴걸 뭐 대단하다고 재개봉하냐	0
슬라이가 너무 평법한 액션 스릴러로 풀어버린 작품이다	0
연출이 완전 판 올해 최악의 영화	0
역시 유오성은 어떤 연기도 잘 소화해내는 멋진 배우다	1
1점이라 많이 놀라셨죠	0
이제 와 서 제임스 맥어 보이라는 훌륭한 배우를 알게 되어 매우 아쉽고 진작에 내가 그를 알았다면 10차까지도 찍을 수 있는 영화다	1
망할 며느리년	1
어제 엠비씨에서 틀어주길래 보긴 봤는데 괜히 늦게 자서 아침에 못 일어났음	0
코메디를 본 거 같다	0
알바 많이 풀었구나	0
시간이 아깝다 영화 사상 최악의 악평	0
전쟁 영화 한 번 더 볼 생각으로 틀었는데 웬 잘생긴 청년이 걷기 시작해서 무작정 봄	1
가면 갈수록 점점 기대됩니다	1
진짜 1 3편 나온 시기에나 반길법한 내용과 개그 코드 에휴	0
보는 내내 눈을 뗄 수가 없엇고 너무 낭만적이다	1
시대 대비 해도 별로 인 작품 김승우 존 잘 장민경 비주얼 나름 괜춘 연출 시망 시나리오 시망 영상미 시 망 재밌다가 만 김승우 비주얼 빼곤 보게 없는 시망작	0
사소한 이야기조차 눈을 뗄 수 없게 만들던 거장의 솜씨 예전 장이 모우 그립다	1
인물들이 새롭네 최고	1
부럽군 ㅎㅎ 꼭 한 번 해보고 싶었던 것인대 이미 지금은 너무 늙었다	1
정부에서 상영을 못하게 하는 자체가 이것이 사실이라는 걸 인정하는 꼴 정부는 무엇이 두려운가	1
지금 봐도 설레인다	1
글구 배겨 음악 어디서 구할 수 있저	1
구혜선은 눈만 부릅뜨고 소리 지르면 다인줄 아나나도 그 정도 연기는 됨 지진희 만화이팅	0
사운드믹싱의 신 핀멘	1
청소년 관람불가 그래 우리 어른들만 당하면 되지	0
불륜을 미화한 건 아닌지 그 생각이 들었음	1
영화 성적은 별로였지만 여러 방면에 도전의식을 가진 구 혜 선 언니 응원합니다	1
완전 감동적이고 여운이 많이 남네요	1
봉준호가 아니었음	1
이 연걸보다 진곤의 존재감이 진득하게 남는 요즘같이 무협영화 안 나오는 시기에는 정말 귀한 영화	1
많은 걸 느꼈습니다	1
감동은 개뿔 대책도 없는 인간 쓰레기의 무책임 억지 감동	0
어차피 무조건 욕하는 사람은 뭐라고 해도 욕한다	1
코메디 치고는 웃기는 부분도 기분 좋은 부분도 없었던	0
이런 영화는 많이 나와줘야 한다	1
작가님 이런 드라마를 만들어 주셔서 감사하고 마지막까지도 잘 만들어 주세요	1
영구와 땡칠이 수준인데 캐스팅은 평타	0
별로 달갑지 않은 속 빈 강정 같은 스토리는 꽝	0
토미리 존스 넘 멋져 내 이상형	1
담담하게 예술품을 바라보는 시선으로 일상을 대하는 자세를 돌아보게 하는 영화 가볍지도 무겁지도 않으나 보고 나면 마음에 든든한 돌 하나가 자리 잡은 느낌	1
밤 11시 쿡티비 무료영화로 시청하면서 졸리고 지루 할 줄 알았지만 보면 볼수록 배우들 연기에 빠져 들게 되고 실화라는 게 안타깝지만 매번 킬링타임류 영화만 추구하였는데 이런 영화들도 보니 감회가 새롭고 인상 깊었습니다	1
일본 사람이 한국말하는데 진짜 오글거린다	0
미스캐스팅 내용도 허접	0
시간 낭비 아무것도 없슴	0
길거리 교전 장면들은 정말 대단했다	1
호세는 왜 나온 건가	0
우연과 뜬 금포의 연속 뻔한 결말	0
너무 영화 구성이 작위적이고 단순하다	0
아름답다 아름답다 매우 아름답다	1
그간 유치한 뱀 파이 어물과는 달리 깊이 있고 많은 생각을 하게 만든다	1
카톨릭 신자 아니면 보지마 셈 재미없음	0
멈추어진 코미디 다양한 문화성	0
감동적 ㅋㅋ	1
잼 있땅 이 거 시크릿 가든 배낀 거 아님 2003년에 만든 거임	1
최 교 스님에서 출발하고 최 교수님으로 끝나는 섹시한 드라마	1
너무 좋게 봤는데 의 외의 평점에 당황했네요	1
유지를 잇는다는 거군 감동 ㅠ 2편 가자	1
다만 평균 점수가 객관적인 입장을 누를 정도로 높기 때문에 1점을 누를 수밖에 없었네요	0
나 능 좋은데 ㅋ 3번 봐도 초반 전쟁 씬 전반 내용을 이해 못하겠엌 영화는 좋음	1
아무리 별을 많이 줘도 아깝지 않을 영화 로렌조 오일입니다	1
내 생애 최고의 영화	1
외계인에 대한 인간에 대한 고찰이 정말 좋았던 영화다	1
한국에 이런 수준의 막장 드라마는 진작에 넘친 다우	0
역시 워싱턴형 쩌러	1
갓 인성횽님 개오진다	1
교묘하게 현실 세계와 연결되는 점도 놀랍고 신기 이 주제를 이런 식으로 어떻게 이렇게 표현해 냈을까	1
몇 번을 봐도 질리지 않는 영화 지금도 다시 보고 있어요	1
달리는 안에서 봤습니다	1
마이너스 점수가 있다면 꼭 마이너스를 주고픈 3류도 안 되는 영화 아닌 동영상	0
재밌게 들 감상하시길	1
본 편하겠지 했더니 때려 침 돈 날림걍 본편보세 여 극장판 말고 애니로	0
게 다가 화끈하게 밀어붙이지도 못하고 어설프게 의미를 주려고도 한다	0
전쟁의 광기와 참담함을 사실적으로 묘사했다	1
스토리가 좀 엉성하긴 하지만 로맨스를 겸비한 액션 물로 재밌게 봤네요	1
백제 문화 궁금하면 충남 부여 백제문화단지 견학해라	0
박세현 씨 뒷이야기도 궁금해요	1
김기덕의 안보의식이 드러나는 쓰레기 영화	0
2001년 작이라고는 믿을 수 없는 허접한 스토리 멍청한 연출 어색한 유리 피라미드 니케 동상이 있는 중앙계단 등 루브르 박물관 로케만이 그나마 가치가 있을 듯 그나저나 훔쳐온 수많은 고대 유물들은 언제나 제 나라에 돌려주려나	0
뭐하는 거냐	0
하지만 마지막회	0
감동 없지만 진짜 재밌음ㅋ	1
입장 봐 꿔서 은 지원 니가 신분증 가져가서 게임 한번 못해보고 탈락 했다고 생각해 봐라	0
오줌싸러 못 감	1
기본적으로 인간에 대한 이 해가 없는 작가의 발대본과 여주인공의 이해할 수 없는 다 중성 작가가 대본을 거지 같이 쓴 건지 여주인공의 연기력에 문제가 있는 건지	0
폴리스 아카데미 3 재탕	0
근데 내가 영화보는 눈이 없어서 그런 가 스토리가 빈약하시다고 하는데 어느 부분에서 빈약한 지 좀 자세히 알려주실 분	1
예상하지 못했다	1
이걸 시봉 영화라고 쳐 만들엇는지 역시 일본이야	0
난 별로 잼 없었음	0
하여간 평론가들 더럽게 따져요	1
올레 무료 영화 보기에서 찾은 기대하지도 않은 명작 빈틈없는 개연성과 숨 막히는 상황 설정 1997 영화임에도 촌스럽지 않다	1
네이버 영화판 운영진은 하루라도 빨리 영점을 신설하라	0
욕 나오는 영화다	0
이건 삼류 에로 물이라 평점이랄 것도 없네	0
마지막에 더 나오는 줄 알았는데 끝내서 아쉬웠어요	1
전반적으로 웰메이드 사실 난 맷 데이먼 때문에 봤다	1
배우가 아닌 진짜 합창단이 해서 감동이에요	1
영화 형편없다	0
최고의 액션씬	1
이 거 어렸을 때 정말 재미있게 봤었죠	1
이기야 땡땡땡	0
나우시카 라퓨타 센치 원령 공주 굳이 더 하자면 하울까지	0
ㅋㅋㅋ이 송감독자기 같은 영화만 만드네	0
너무 현실적이지만 진짜 동화 같은 영화	0
확깬 다 진짜 반전도 그런 반전이 없었다	0
아주 위험한 목숨 값을 사람의 수로 재어보게 만드는 못된 영화다	0
강지환이 저 때는 괜찮았는데 요즘은 왜 어 리버리한 건지	1
영화가 현실이 될 수도 있을 것 같다	1
맹인 연기는 별로였지만 그 밖에 모든 것은 아주 훌륭한 영화 커플이 넘 사랑스럽다	1
앞으로 또 다른 이를 만나더라도 이런 술수는 부리지 마시길 부탁 드립니다	0
이 영화가 재미없다고 느끼는 사람들은 영화를 볼 줄 모르는 초딩들일 것이다	1
뭔가 보여주려면 확 보여주던 가 감동으로 갈려면 막판에 확실하게 찐하게 해주던가	0
나름대로 볼만함	1
세 번 울었다	1
정말 소름끼친 다 다시 방영해줬으면 좋겠다	1
내게 있어 베르히만은 여전히 높기만 한 난산	0
어의가 없다	0
장면 장면이 기억납니 다 애절한 주제곡도 그립습니다	1
소설의 인기 정말 대단했는데 시도는 좋았으나 모든 것이 시기 상조인 작품	0
진찐 2편만들어 주세요	1
스토리는 좋지만 스릴러 요소는 적 다 평점 6이면 적당	0
요즘 사회적 문제가 될 정도로 심 심찮게 일어나고 있는 할아버지 뻘 되는 사람들의 성범죄들 현실은 달라	0
21세기 중국 역사 대작은 아쉽게도 대부분 대자본에 역사 미화에 망작	0
이만한 슈퍼맨 영화는 나타나지 않을 거 같다	1
머리에 주사 꽂는 거땜에	0
잠자는 여우의 부활을 목격한 아들들의 겁에 질린 표 정도	1
주온 말아먹기	0
책 한 권 읽는 기분	0
67년에 만든 것이 믿기지 않는다	1
그 시대 그 시절의 청춘상 아련하고 우습고 짠하다	1
인간에 대한 실망과 희망	1
야타란의 목소으리 으리으리	1
언제 봐도 재미있는 영화 참 보면서 뭔가 느껴지네요	1
신선한 소재로 너무 재미 있어요	1
쓸 대 없는 장면덕뿐에 진도가 나가는 게 약한 느낌	0
좋은 작품입니다	1
일본 우익의 영화를 한국에서 쳐틀고 있네 니네도 위안부는 없었다고 생각하냐	0
그냥 쵝오	1
진부한 막장 전개 전형적인 한국식 배우 팔이 영화 평점 높아서 기대하고 봤는데 무슨 뻔한 영화들 패러디물인 줄	0
전문 트레이닝이나 경험조차도 없는 아이들에게 더빙을 시킨 건 큰 실수라고 생각합니다	0
머리 털 나 고 처음	1
추락하는 건 중요하지 않아 문제는 어떻게 착륙하느냐지	1
이건 진짜 명작	1
그냥 대충 끝내야겠다	0
애인은 아니다7 애인 만세	0
겁나 재밌기만 하네	1
시간이 지나 고 봐도 재밌는 영화다	1
뭔가가 부족한 듯 하지만 너무 각색 되고 선정적으로 만들어진 다른 사극에 비해 좋음	1
마지막 마리 모 부분 진짜 슬픔 눈물이 주르륵	1
네스랑 에드가랑 아무 관련 없습니다	1
굉장히 무섭고 잔혹 성장 이야기를 코믹한 터치로 승화해 낸 걸작이다	1
설국열차는 참으로 좋은 오락 영화이다	1
조선민주주의 인민공화국 장병들을 기리는 영화 ㅋㅋ에 휴	0
웃긴 건 당시에 박신 양 나오던 거 파리의 연인인 가 하는 손발이 오그라드는 드라마 에게 시청률에서 밀렸죠 ㅋㅋㅋ	1
매우 감동적이고 꿈을 이루는 모습이 사랑스러운 영화였습니다	1
근래 이런 영화가 없다	0
내가 이 영화에 처음으로 평점 남기는 거라 잘 좀 주고 싶지만 1시간 동안 서로 농담 따먹기 및 추억팔이만 하다 나머지 30분도 아무것도 없이 끝난 다 정말이다	0
여운 남는 영화임	1
반개도 아까운 영화 뭣 하나 표현해 내지 못하고 있다	0
헐 반전이 재밌긴요당황스러운 억지 반전	0
이처럼 많이 울어본 영화도 드물다	1
여자이기 때문에 좋아할 수 밖에 없는 영화	1
꾀 재밌네요	1
산만 작위 웃기지 않음	0
2편으로 끝이어야 했나	0
무엇보다 미적지근하다	0
여주인공 얼굴에 1점을 줄 수밖에 없는 이유가 고스란히 담겨 있다	0
영화 정말 좋은데 왜 평점이 낮지	1
음악도 좋구요	1
평점 낮을 만 하니까 낮지 들아 니들땜에 낚였자나 시바 시간 아까워	0
심각하지 않지만 너무 가볍지 않게 웃으며 볼 수 있는 가족 영화 난 너무 재미있게 봤네요	1
이 물엔 쥐 약이 들어가 있어	1
생각 외의 즐거움 영화 속 상징들을 현대 사회에서의 젠더간의 대립으로 생각하고 본다면 꽤나 철학적이고 풍자적인 영화	1
레기 삼류영화	0
에이 ㅋ	1
속 편 격 그 당시엔 최고의 가족 물 시리즈	1
이완이 아니길 바랫다	0
이걸 돈 주고 만들었는지 의 심가는 진짜 엽기적인 영화	0
스토리가 너무도 좋다	1
전체적인 내용은 그닥이지만 영화 자체가 완벽하다	1
맨땅에 헤딩이란 이런 거지	1
시사하는 바가 심플하지 않은 작품	1
국제깡패이자 필요악 미국이 냉전시대 당시 아프가니스탄을 침공한 소련에 대응해 아프가니스탄에 무기와 훈련을 지원했다는 실화 그 이면에는 미국의 철저한 계산이 깔려 있는 위선적인 모습을 봐야 한다	0
와우 애들도 한 시도 눈을 떼지 못하고 저두 ㅋ애들 영화 별 룬데 요거 요거 느무나 잘 봤네요	1
음악 좋고 괜찮다 이 영화	1
비 기독교인이 볼 땐 그냥 고문쇼를 보는 느낌	0
으리가 없는 영화	0
정말 별루인 영화	0
상상력과 상상력을 더한 영화 정말 재밌었음	1
주유소 습격 사건 이후 최고의 코메디 영화입니다	1
암호는 6277ㅋㅋ 다급했던 영감님 ㅋㅋ이 거 예전에 봤던 건데 다시 보는 중	1
잔잔한 듯 하면서 웃음과 감동이 있는 영화였어요	1
보기 잘했단 생각이 들어요	1
며느리들은 뭐냐 애들은 무슨 죄냐 그게 제일 나쁘다	0
김수로가 열심히 할수록 짠해지는 영화	0
레셀과 맥의 열애설만 알려진 영화 허망햇던 영화	0
극장에서 돈 주고 봤으면 더 좋았을 영화 개봉을 놓친 게 아쉽다	1
주성치를 알게 해준 영화이자 최고로 웃게 한 영화	1
나 협심증 걸렸다	0
하지원이 이영 활 왜 했지	0
아니 이러한 스토리 라인도 어이가 없습니다	0
말없는 엔딩은 좋았는데	0
오와 이런 거 첨본다	1
우와 한편의 소설을 읽는 듯 함한 영화	1
내용 전개나 여러 부분은 조잡함 한마디로 잼 없음	0
대사가 다소 많고 크게 공감하기는 힘들었지만 재밌었습니다	1
마지막 결말은 단순하지만 웃 기고 재밌었다	1
단순 무식한 각본 하나가 명 감독 명배우들의 작품을 망쳐놨다	0
감동 여운 다니엘 데이 루이스 멋진 건 두 말 필요 없고 모히칸 악역 나온 배우까지 도 매력으로 느껴지던 영화 여동생 절벽에서 뛰어내릴 때의 눈빛은 잊을 수가 없는 명작이예요	1
미치겟다 요즘 이 드라마 때문에	1
이 딴 건 쓰레기통에 같다	0
말이 되냐 쓰레기도 이런 쓰레기가 없다	0
희망이란 타이틀에 맞지 않는 재미없는 시나리오	0
부국제 때도 봤지만 개봉한 게 신기하다	0
캐스팅과 연기는 멋졌지만 스토리는	0
진짜 재미없긴 없더라 시간 낭비 쩌는 줄 알앗음	0
그러나 내용은 급 액션 영화	0
나오미 왓츠는 안 늙는구나	1
굿바이 레닌 베끼기	0
올해 최악의 프로그램 최악의 제작진 최악의 심사위원 최악의 교차 편집 결과는 아웃 오브안중	0
만화책을 좋아했다면 싫어하기 어려운 작품 퀄리티도 모든 면에서 전반적으로 무난하다	0
욕폭력 19세금지죄면 금지	0
드라마 아주 잘 보고 있어요	1
이게 공포냐 감독이 깽깽이구만 구지성 생각보다 더럽게 못할 줄 알았는데 연기 잘했다	0
정말 재밌게 봤다	1
송승헌 김희선 그렇지 뭐 대본도 그렇고	0
정말 전 국민이 꼭 한번쯤 봐야 하는 영화	1
게으른 나를 운동부터 시작하고 싶게끔 만든다	1
의 잘못은 아니다	1
박정아 생각보다 연기 잘 하네	0
솔직히 말하면 재미없는데 찬열땜에 봄 근데 찬열 방송 분량도 별로 없고 룸메이트보는 사람들도 거의 다 찬열땜에 봄	0
김종수와 간호사의 사랑 싸움을 좀 더 보고 싶었는데 아쉽네 시즌2는 어 떨지	1
투자자가 불쌍한 영화	0
그래서 1점 사망 유희는 후반부에 이소룡이 조금이라도 나왔지만 이건 뭐	0
예쁘고 아름답습니다	1
6 8 10 약간의 피칠 갑은 각오해야 함 스포일러한테 어 택당했다 해도 한 번은 볼만한 영화임 그 특이한 암울함이 인상 깊게 남 음	1
김서형도 괜찮았고	0
시작할 땐 아무 생각 없이 봤는데 저도 모르게 끝날 때까지 몰입해서 봤네요	1
이 거 뭐지	0
간만에 실컷 웃었네옄ㅋㅋ	1
개 쓰레기 영화 진심 기 감동도 이런 감동이 없다	0
조낸 재미없그렁 싸이먼으로 나오는 애기 장애인 아진짜 이상했음	0
웬만한 영화보다 만화가 이렇게 소름 끼치도록 다가 올 줄 이야 코난 홈즈의 추리 스릴러와 현실의 무서움을 제대로 엮어냈다	1
아카니시진의 연기가 훌륭해	1
상상할 수 있는 스토리인데도 슬프고 놀랍다	1
이번 시즌 최악 완전 허접에 음악도 으이	0
다시 보는 명작 의로인이 새로운 의미와 감동 이었습니다	1
역시 네이버 평점은 믿을 수 없다	1
스릴러 치곤 허술하고 어색한 영화 구성 뜨끔 없는 러 브라인은 영화에 몰입하기 무척 힘들다	0
어떤 배우를 가져다 놔도 저런 연기를 못할 것 같다	1
그대로 베껴서 한 거라기보다 한국판으로 리 메이크되 서 새롭게 보는 느낌까지 든다	1
노잼 해찬이가 훨 쎄 뉴 재밌다	0
내 인생 최악의 한국영화 돈만 괜히 날려버린 생각	0
바다의 끝에서 길을 잃은 고래	1
경찰 아저씨들이 꼭 봐야 할	1
난 이 제 머리 아픈 건 질색	0
엔딩마저 섬뜩한 맛이 없음	0
이 영화도 말이 안 된다고 평점을 깍은 건가	1
계속되는 여자들의 수다 참고 보기 힘들다 평점 준 대다수가 여자 인 건가	0
나도 신기가 ㅋ	1
그 강아지 그 고양이 강 추입니다	1
뭔 내용인지 모르겠음	0
신현준 도 지입으로 기봉씨 역할 한 걸 가지고 바보 연기라고 말하고 다니고 조금 다른 사람을 바보로 만드네 그 누구도 기봉씨를 바보로 만들자 격 없다	0
이해력이 부족한 건지	0
너무 재밌게 잘 봤네요	1
언제 봐도 너무 좋은 드라마	1
기본적인 기회조차 박탈당하는 삶 포기 없이 도 전하는 모습이 너무 감동적이다	1
기네스 펠트로 그녀는 진정 천사다	1
언 듯 영화처럼 재생되어버리는 삶 말 그대로 극장 전이다	1
잠시 쉬는 것 뿐이다	1
콜린 퍼스 정말 멋지던	1
세월호 침몰 뉴스와 함께 보면 염세주의가 팍팍 몰려오는 게 자살 충동에 시 달리지 않으면 천만 다행 사람 목숨 파리 목숨 돈과 권력을 모두 손에 쥔 자들에게 목숨까지 내 맡기고 있는 기분	0
이소룡 배우가 흉륭하다	1
보는 만큼 보이는 영화 내면의 심층 속 이야기	1
전편처럼 라이벌 구도의 상대는 없지만 연걸이 형님 좋아하면 보세요	1
미국의 한 평론가가 했던 말이 생각나네	0
인간적이면서 감동입니다	1
그것이 매력	1
독창성 부족 재미도 부족 몰입도 부족 감독이 너무나 쉽게 접근해온 결과물 같다	0
걍 소장용임	1
2부까진 재밌었는데 3부가 망친 느낌	0
말도 안 되는 심사 결과에 케이팝의 신뢰도를 확 떨어뜨리는 군요	0
